"VALOR LIGACAO","NUM EMPREGADO","DIVISAO","DEPARTAMENTO","TELEFONE","UF","DATA_LIGACAO","MINUTO","SEGUNDO","Dia da Semana","Semestres","VENCIMENTO","Semana do Mes","MEDIA"
89.93,4622865,"Engenharia",9008985,3188275596,"MG",2012-10-30 06:44:54,16,0,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
113.72,2224643,"Vendas",1559582,11980505800,"SP",2012-10-30 07:02:19,16,0,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
88.31,3326103,"Engenharia",9008985,7188223503,"BA",2012-08-06 07:16:06,15,59,"Mon","3-Trimestre","8-Agosto","2 semana",97.9727272727273
86.01,1024841,"Engenharia",9008985,3187816527,"MG",2012-10-30 06:22:15,15,59,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
189.41,1722807,"Engenharia",9008985,8386089539,"PB",2012-10-30 06:47:35,15,59,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
81.57,2622743,"Operações",2743437,11967116258,"SP",2012-10-30 06:50:18,15,59,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
128.32,3220087,"Engenharia",9008985,3588853782,"MG",2012-10-30 06:52:55,15,59,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
115.85,4621967,"Marketing",9008985,3185561725,"MG",2012-10-30 06:58:16,15,59,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
91.85,7124265,"Vendas",2610953,8388355202,"PB",2012-10-30 07:02:19,15,59,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
91.18,5020793,"Engenharia",9008985,7188081536,"BA",2012-10-30 07:02:19,15,59,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
121.27,5521617,"Engenharia",9008985,8586359616,"CE",2012-10-30 06:30:18,15,58,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
114.91,1822163,"Engenharia",9008985,9199255095,"PA",2012-10-30 06:32:58,15,58,"Tue","4-Trimestre","10-Outubro","5 semana",99.749
122.72,4020047,"Engenharia",9008985,3185660812,"MG",2012-10-30 06:42:21,15,58,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
87.91,2824571,"Operações",8608369,9899075361,"MA",2012-10-30 06:44:56,15,58,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
120.19,7630151,"Marketing",9008985,3788058223,"MG",2012-10-30 06:51:36,15,58,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
83.8,1123577,"Vendas",1559582,3192558506,"MG",2012-10-30 06:54:16,15,58,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
113.4,6522763,"Vendas",1559582,3189021157,"MG",2012-10-30 06:58:17,15,58,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
124.05,7220017,"Vendas",2610953,3388765181,"MG",2012-10-30 07:02:20,15,58,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
60.33,5532451,"Vendas",1559582,1988025157,"SP",2012-10-30 06:36:57,15,57,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
81.56,1420459,"Engenharia",9008985,2187682757,"RJ",2012-10-30 06:44:57,15,57,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
108.34,3223155,"Engenharia",9008985,2187581350,"RJ",2012-10-30 06:32:59,15,56,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
120.25,3127337,"Engenharia",9008985,3287037202,"MG",2012-10-30 06:42:23,15,56,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
253.2,3420709,"Vendas",2748775,8387118773,"PB",2012-10-30 06:43:39,15,56,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
110.24,9729273,"RH",2743437,3288626735,"MG",2012-10-30 06:51:39,15,56,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
114.11,8125383,"Vendas",2610953,3388003163,"MG",2012-10-30 07:02:23,15,56,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
88.21,9020309,"Engenharia",9008985,3388628057,"MG",2012-10-30 07:02:23,15,56,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
124,7423981,"Engenharia",9008985,8186801797,"PE",2012-10-30 06:48:59,15,55,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
105.82,4132407,"Operações",2743437,3388855800,"MG",2012-10-30 06:50:22,15,55,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
55.62,9433923,"Vendas",2748775,3288966221,"MG",2012-10-30 06:55:39,15,55,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
150.08,5329931,"RH",2743437,8387916550,"PB",2012-10-30 07:03:40,15,55,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
81.77,2627085,"Operações",2743437,11955120285,"SP",2012-10-30 06:21:01,15,54,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
110.69,7525815,"Vendas",2748775,3191911121,"MG",2012-10-30 06:46:21,15,54,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
150.75,3330211,"Vendas",2748775,3185093578,"MG",2012-10-30 06:53:01,15,54,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
55.61,8430905,"Operações",8608369,3187132893,"MG",2012-10-30 06:53:01,15,54,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
55.61,3625353,"Vendas",2610953,9988357352,"MA",2012-10-30 07:02:25,15,54,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
81.57,5133099,"Vendas",1559582,8187730557,"PE",2012-08-11 08:01:46,15,53,"Sat","3-Trimestre","8-Agosto","2 semana",107.485714285714
82.63,7428979,"Engenharia",9008985,3288352350,"MG",2012-10-30 06:46:22,15,53,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
86.86,7031755,"Operações",8608369,8287059872,"AL",2012-10-30 07:03:04,15,53,"Tue","4-Trimestre","10-Outubro","5 semana",109.508148148148
81.99,5730101,"Operações",8608369,11969985213,"SP",2012-10-30 06:31:42,15,52,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
93.69,2933155,"Operações",2743437,7188571961,"BA",2012-10-30 06:49:02,15,52,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
262.51,3932997,"Vendas",2748775,7588513600,"BA",2012-10-30 06:50:25,15,52,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
110.8,7231453,"Engenharia",9008985,8288772928,"AL",2012-10-30 06:54:25,15,52,"Tue","4-Trimestre","10-Outubro","5 semana",109.508148148148
59.14,5129777,"RH",2743437,3187263866,"MG",2012-10-30 07:03:43,15,52,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
255.04,7432451,"Vendas",1559582,3189253595,"MG",2012-10-30 06:21:04,15,51,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
91.11,7121829,"Operações",2743437,11966906158,"SP",2012-10-30 06:49:03,15,51,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
113.48,4222581,"Engenharia",9008985,3388108039,"MG",2012-10-30 06:53:04,15,51,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
156.52,1833585,"Marketing",9008985,1688095202,"SP",2012-10-30 06:55:43,15,51,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
114.92,7121651,"Engenharia",9008985,2186020583,"RJ",2012-10-30 06:22:24,15,50,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
88.65,4221847,"Engenharia",9008985,3187665993,"MG",2012-10-30 06:49:04,15,50,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
137.62,6022741,"Vendas",1559582,8588979566,"RN",2012-10-30 06:49:04,15,50,"Tue","4-Trimestre","10-Outubro","5 semana",95.5607142857143
79.55,2132325,"Vendas",2610953,7186656056,"BA",2012-10-30 07:03:45,15,50,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
112.1,2325805,"Vendas",1559582,3288271695,"MG",2012-10-30 07:03:46,15,49,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
111.97,4829075,"Vendas",1559582,1165116197,"SP",2012-08-06 07:16:41,15,47,"Mon","3-Trimestre","8-Agosto","2 semana",105.879468085106
106.97,7028931,"Vendas",2610953,7388159175,"BA",2012-07-13 18:25:48,15,44,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
83.65,2022819,"Vendas",2610953,3185675755,"MG",2012-10-30 06:20:42,15,43,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
125.48,7930977,"Vendas",1559582,8188033888,"PE",2012-08-11 08:02:37,15,41,"Sat","3-Trimestre","8-Agosto","2 semana",107.485714285714
41.67,8620519,"Vendas",2610953,3387082178,"MG",2012-10-30 06:07:25,15,40,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
97.4,7027217,"Vendas",1559582,3388656188,"MG",2012-10-30 06:19:25,15,40,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
80.78,7730415,"Vendas",2610953,5885766802,"SC",2012-10-30 06:50:07,15,38,"Tue","4-Trimestre","10-Outubro","5 semana",121.998333333333
108.72,3127957,"Vendas",2610953,3188089373,"MG",2012-10-30 06:18:08,15,37,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
85.09,1929547,"Vendas",2610953,3185990713,"MG",2012-10-30 06:31:28,15,37,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
109.03,3932135,"Vendas",1559582,3185951721,"MG",2012-10-30 07:03:25,15,37,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
89.76,2133887,"Vendas",2610953,3188257061,"MG",2012-10-30 06:04:49,15,36,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
214.22,4732395,"Financeiro",1744466,8185628368,"PE",2012-08-11 09:13:24,15,35,"Sat","3-Trimestre","8-Agosto","2 semana",107.485714285714
94.78,7821009,"Vendas",1559582,8185787768,"PE",2012-10-30 05:48:08,15,35,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
97.62,3529029,"Vendas",1559582,11962055585,"SP",2012-10-30 07:04:42,15,35,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
112.67,8720927,"Vendas",2610953,3187315676,"MG",2012-10-30 05:46:06,15,34,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
87.23,5020889,"Vendas",2610953,8186220170,"PE",2012-10-30 05:24:47,15,33,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
41.76,2420927,"Vendas",2610953,2588037277,"RJ",2012-10-30 05:52:42,15,33,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
47.81,6721233,"Vendas",1559582,8888297585,"CE",2012-10-30 05:53:31,15,33,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
89.59,4923657,"Vendas",2610953,8387505853,"PB",2012-10-30 04:52:07,15,32,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
271.6,3921151,"Vendas",1559582,11980238153,"SP",2012-10-30 06:03:33,15,32,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
116.41,5632901,"Vendas",1559582,3185103338,"MG",2012-10-30 06:07:33,15,32,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
123.07,9930907,"Engenharia",9008985,2588257659,"RJ",2012-10-30 07:03:31,15,31,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
129.59,7727865,"Vendas",2610953,7388617595,"BA",2012-10-30 05:45:35,15,30,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
56.4,9320533,"Vendas",2610953,3388553187,"MG",2012-10-30 07:03:34,15,30,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
178.54,2621183,"Vendas",2610953,2888059089,"ES",2012-10-30 07:04:47,15,30,"Tue","4-Trimestre","10-Outubro","5 semana",165.59
105.64,4632935,"Vendas",2610953,3788312285,"MG",2012-10-30 07:06:08,15,30,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
185.74,4330753,"Vendas",1821720,1166789215,"SP",2012-08-06 07:15:09,15,29,"Mon","3-Trimestre","8-Agosto","2 semana",105.879468085106
58.61,9825975,"Vendas",1559582,5385550237,"RS",2012-10-30 05:39:29,15,29,"Tue","4-Trimestre","10-Outubro","5 semana",99.78
89.21,1025975,"Vendas",1559582,3186538889,"MG",2012-10-30 06:03:36,15,29,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
59.15,6831837,"Vendas",1559582,5585262663,"RS",2012-10-30 06:32:56,15,29,"Tue","4-Trimestre","10-Outubro","5 semana",99.78
59.77,6721333,"Vendas",2610953,7388513210,"BA",2012-10-30 07:03:35,15,29,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
82.46,8220413,"Engenharia",9008985,3185899168,"MG",2012-10-30 07:03:32,15,28,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
106.32,7928331,"Vendas",1559582,8588096858,"CE",2012-10-30 07:03:31,15,28,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
126.96,1630093,"Vendas",1559582,3888175553,"MG",2012-10-30 05:53:33,15,27,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
257.12,8120341,"Engenharia",9008985,2185259877,"RJ",2012-10-30 06:34:18,15,27,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
185.3,4128709,"Vendas",2748775,5785138629,"SC",2012-10-30 06:52:14,15,27,"Tue","4-Trimestre","10-Outubro","5 semana",121.998333333333
55.67,8621383,"Vendas",1559582,3187533895,"MG",2012-10-30 07:03:37,15,27,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
89.7,1723195,"Vendas",1559582,3287039550,"MG",2012-10-30 07:08:43,15,27,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
90.5,7721383,"Vendas",1559582,8788352202,"PE",2012-09-01 08:01:07,15,26,"Sat","3-Trimestre","9-Setembro","5 semana",107.485714285714
87.13,6030415,"Vendas",2610953,2188288032,"RJ",2012-08-06 07:16:20,15,26,"Mon","3-Trimestre","8-Agosto","2 semana",107.724426229508
121,5029163,"Vendas",1559582,3588107968,"MG",2012-10-30 05:46:20,15,26,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
148.13,6720517,"Vendas",2610953,2288128735,"RJ",2012-10-30 05:47:29,15,26,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
109.28,4928257,"Vendas",1559582,9187185859,"PA",2012-08-29 04:35:29,15,25,"Wed","3-Trimestre","8-Agosto","5 semana",99.749
84.04,1328435,"Vendas",1559582,8187873180,"PE",2012-10-30 04:30:57,15,25,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
82.84,9230909,"Vendas",2610953,3588557936,"MG",2012-10-30 07:03:37,15,25,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
115.81,3522249,"Vendas",2610953,8288251585,"AL",2012-08-11 08:27:23,15,24,"Sat","3-Trimestre","8-Agosto","2 semana",109.508148148148
113.7,3528885,"Engenharia",9008985,8388759959,"PB",2012-10-30 06:44:17,15,24,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
106.84,7423171,"Vendas",1559582,8387503555,"PB",2012-10-30 07:03:39,15,24,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
87.84,9129209,"Engenharia",9008985,8388007975,"PB",2012-07-03 00:08:29,15,23,"Tue","3-Trimestre","7-Julho","2 semana",114.0835
94.68,5126323,"Engenharia",9008985,5785599137,"SC",2012-10-30 06:50:59,15,23,"Tue","4-Trimestre","10-Outubro","5 semana",121.998333333333
57.48,8330029,"Vendas",1559582,9887765771,"MA",2012-10-30 07:03:36,15,22,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
143.07,3926461,"Engenharia",9008985,11980530251,"SP",2012-10-30 07:03:35,15,22,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
86.02,4426463,"Engenharia",9008985,2188073705,"RJ",2012-10-30 05:52:54,15,21,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
105.51,3626471,"Vendas",1559582,8387268380,"PB",2012-10-30 06:45:40,15,21,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
108.39,3626413,"Vendas",1559582,11965552195,"SP",2012-08-06 07:15:19,15,20,"Mon","3-Trimestre","8-Agosto","2 semana",105.879468085106
143.78,6026453,"Vendas",2748775,2588277155,"RJ",2012-10-30 06:44:21,15,20,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
43.44,3921177,"Engenharia",9008985,7187815351,"BA",2012-10-30 06:57:41,15,20,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
97.07,1527613,"Vendas",1559582,2185815836,"RJ",2012-10-30 04:35:36,15,19,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
83.48,7229577,"Marketing",9008985,8888123605,"CE",2012-10-30 06:45:43,15,19,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
105.75,3732315,"Financeiro",1744466,8387799912,"PB",2012-10-30 06:45:43,15,18,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
87.56,4529885,"Vendas",1559582,9188593863,"PA",2012-09-01 08:01:51,15,17,"Sat","3-Trimestre","9-Setembro","5 semana",99.749
124.31,2621821,"Vendas",1559582,11969382515,"SP",2012-10-30 05:52:18,15,17,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
74.89,1428403,"Vendas",1559582,2187158293,"RJ",2012-08-06 07:17:39,15,16,"Mon","3-Trimestre","8-Agosto","2 semana",107.724426229508
74.89,6828403,"Vendas",1559582,3388927511,"MG",2012-08-06 07:15:06,15,15,"Mon","3-Trimestre","8-Agosto","2 semana",102.688081081081
240.31,4829387,"Vendas",1559582,8288515117,"AL",2012-08-06 07:16:47,15,14,"Mon","3-Trimestre","8-Agosto","2 semana",109.508148148148
278.58,9327175,"Vendas",2610953,8585512502,"CE",2012-08-06 07:17:13,15,12,"Mon","3-Trimestre","8-Agosto","2 semana",110.283529411765
90.5,1127503,"Vendas",2610953,6385350072,"TO",2012-08-06 07:15:21,15,10,"Mon","3-Trimestre","8-Agosto","2 semana",109.0825
159.02,8428169,"Vendas",2610953,6385516030,"TO",2012-08-06 07:16:34,15,9,"Mon","3-Trimestre","8-Agosto","2 semana",109.0825
103.49,1127581,"Vendas",1559582,6385662808,"TO",2012-08-06 07:16:47,15,9,"Mon","3-Trimestre","8-Agosto","2 semana",109.0825
83.32,2525575,"Vendas",1559582,6385682921,"TO",2012-08-06 07:17:01,15,9,"Mon","3-Trimestre","8-Agosto","2 semana",109.0825
80.26,1131647,"Financeiro",1744466,1987368193,"SP",2012-08-06 07:17:28,15,9,"Mon","3-Trimestre","8-Agosto","2 semana",105.879468085106
132.81,5526903,"Vendas",2610953,11979855001,"SP",2012-08-06 07:17:55,15,9,"Mon","3-Trimestre","8-Agosto","2 semana",105.879468085106
89.06,4130121,"Vendas",2748775,3186995908,"MG",2012-08-16 17:06:47,15,8,"Thu","3-Trimestre","8-Agosto","3 semana",102.688081081081
88.97,3831847,"Vendas",2610953,11962812179,"SP",2012-08-06 07:16:32,15,8,"Mon","3-Trimestre","8-Agosto","2 semana",105.879468085106
120.75,9732167,"Vendas",1559582,3588869295,"MG",2012-08-06 07:18:08,15,8,"Mon","3-Trimestre","8-Agosto","2 semana",102.688081081081
134.16,6226393,"Vendas",1559582,5185912002,"RS",2012-08-06 07:15:00,15,7,"Mon","3-Trimestre","8-Agosto","2 semana",99.78
165.08,9326515,"Vendas",2610953,9188213685,"PA",2012-08-06 07:15:54,15,7,"Mon","3-Trimestre","8-Agosto","2 semana",99.749
60.24,9032901,"Vendas",1559582,3185225672,"MG",2012-08-06 07:17:27,15,5,"Mon","3-Trimestre","8-Agosto","2 semana",102.688081081081
121.65,4033201,"Vendas",1559582,11962937755,"SP",2012-08-06 07:18:20,15,5,"Mon","3-Trimestre","8-Agosto","2 semana",105.879468085106
197.12,6829199,"Vendas",2748775,5785275288,"SC",2012-08-06 07:17:12,15,4,"Mon","3-Trimestre","8-Agosto","2 semana",121.998333333333
57.1,2729757,"Vendas",1559582,5185021985,"PR",2012-08-14 08:28:25,15,2,"Tue","3-Trimestre","8-Agosto","3 semana",97.7668421052632
92.73,4231557,"Financeiro",1744466,9188760698,"PA",2012-10-30 08:05:26,15,1,"Tue","4-Trimestre","10-Outubro","5 semana",99.749
295.93,7128137,"Vendas",1559582,9887332127,"MA",2012-07-13 18:17:55,14,56,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
94.3,6127751,"Vendas",1559582,8586967591,"CE",2012-10-30 08:37:27,14,45,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
117.13,1727197,"Vendas",2610953,7388080732,"BA",2012-10-30 08:11:25,14,39,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
165.87,1732291,"Vendas",2610953,9688017957,"AP",2012-10-30 08:23:25,14,33,"Tue","4-Trimestre","10-Outubro","5 semana",165.87
112.77,7933461,"Vendas",2748775,3187376715,"MG",2012-10-30 08:24:05,14,30,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
100.86,7326519,"Vendas",2610953,8186161071,"PE",2012-10-30 08:07:22,14,8,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
119.37,6830575,"Engenharia",9008985,8186285352,"PE",2012-10-30 08:01:27,14,2,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
110.8,2931993,"Engenharia",9008985,8185652591,"PE",2012-07-13 18:18:16,13,23,"Fri","3-Trimestre","7-Julho","3 semana",107.485714285714
125.42,8027291,"Engenharia",9008985,5185227553,"RS",2012-07-13 18:18:14,13,1,"Fri","3-Trimestre","7-Julho","3 semana",99.78
81.67,6130105,"Engenharia",9008985,7188252165,"BA",2012-07-13 18:25:16,12,57,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
81.66,2331333,"Engenharia",9008985,8588881050,"RN",2012-07-13 18:19:00,12,51,"Fri","3-Trimestre","7-Julho","3 semana",95.5607142857143
81.66,2431881,"Engenharia",9008985,3188221705,"MG",2012-07-13 18:27:28,12,49,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
86.45,6531853,"Engenharia",9008985,3186075860,"MG",2012-10-30 07:22:45,12,49,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
81.67,9833661,"Financeiro",1744466,7187552989,"BA",2012-07-13 18:28:09,12,39,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
91.31,6227203,"Engenharia",9008985,3588556205,"MG",2012-07-13 18:23:59,12,37,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
53.21,3625443,"Engenharia",9008985,3388701972,"MG",2012-10-30 08:08:06,12,34,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
110.42,7422613,"Engenharia",9008985,2588550520,"RJ",2012-10-30 06:58:03,12,30,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
86.08,2822611,"Engenharia",9008985,3187539576,"MG",2012-10-30 07:58:02,12,28,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
86.94,6723135,"Engenharia",9008985,3591501710,"MG",2012-07-13 18:19:31,12,20,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
103.97,4722553,"Vendas",2610953,3185232359,"MG",2012-07-13 18:28:22,12,17,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
81.67,1227009,"Engenharia",9008985,8588319151,"CE",2012-10-30 06:43:20,12,14,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
114.02,5622555,"Engenharia",9008985,8386000815,"PB",2012-10-30 08:14:45,12,13,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
107.77,5522579,"Vendas",2610953,3588665757,"MG",2012-10-30 08:23:24,12,9,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
128.32,9231643,"Financeiro",1744466,2187916539,"RJ",2012-08-06 07:20:42,12,9,"Mon","3-Trimestre","8-Agosto","2 semana",107.724426229508
82.73,7322533,"RH",2743437,8788330505,"PE",2012-10-30 06:23:21,12,9,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
87.93,3731055,"Operações",8608369,3186738905,"MG",2012-10-30 08:08:43,12,6,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
88.83,6825447,"Engenharia",9008985,8388255125,"PB",2012-07-13 18:28:57,11,59,"Fri","3-Trimestre","7-Julho","3 semana",114.0835
57.48,3232117,"Vendas",1559582,8186875895,"PE",2012-10-30 08:58:47,11,59,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
93.39,6820185,"Vendas",2610953,3788113957,"MG",2012-10-30 07:48:40,11,57,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
56.33,6421189,"Vendas",2610953,7388353931,"BA",2012-07-13 18:19:37,11,56,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
146.29,6523193,"Vendas",2610953,8586595378,"CE",2012-07-13 18:28:49,11,54,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
142.77,2432657,"Vendas",2610953,8388777555,"PB",2012-07-13 18:29:12,11,53,"Fri","3-Trimestre","7-Julho","3 semana",114.0835
90.89,7333565,"Operações",8608369,8587617829,"CE",2012-07-13 18:29:14,11,52,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
90.32,5831573,"Financeiro",1744466,8587958325,"CE",2012-07-13 18:27:20,11,50,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
100.1,7626053,"Vendas",2610953,7588122595,"BA",2012-07-13 18:23:24,11,43,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
116.26,1433741,"Financeiro",1744466,3388335961,"MG",2012-10-30 06:58:51,11,43,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
126.42,7533633,"Financeiro",1744466,9599032859,"RR",2012-07-13 18:29:28,11,42,"Fri","3-Trimestre","7-Julho","3 semana",126.42
104.35,9533775,"Financeiro",1744466,8587381332,"RN",2012-10-30 08:45:41,11,36,"Tue","4-Trimestre","10-Outubro","5 semana",95.5607142857143
184.85,6233711,"Financeiro",1744466,3186388109,"MG",2012-10-30 07:24:02,11,36,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
131.25,2233783,"Financeiro",1744466,8588851966,"CE",2012-07-13 18:29:51,11,35,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
114.59,9333639,"Financeiro",1744466,7588528938,"BA",2012-07-13 18:29:53,11,34,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
89.33,6033787,"Financeiro",1744466,3387095615,"MG",2012-10-30 08:18:43,11,33,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
171.93,3433637,"Financeiro",1744466,3388898750,"MG",2012-10-30 08:09:25,11,25,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
115.56,6533689,"Financeiro",1744466,8586685519,"CE",2012-10-30 07:54:03,11,24,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
130.51,8733631,"Financeiro",1744466,3186735792,"MG",2012-10-30 07:18:44,11,23,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
91.89,1933789,"Financeiro",1744466,9199850873,"PA",2012-07-13 18:29:59,11,21,"Fri","3-Trimestre","7-Julho","3 semana",99.749
126.79,6633635,"Financeiro",1744466,2588052120,"RJ",2012-07-13 18:25:30,11,18,"Fri","3-Trimestre","7-Julho","3 semana",107.724426229508
162.48,9333781,"Operações",8608369,8185858222,"PE",2012-08-11 10:04:34,11,18,"Sat","3-Trimestre","8-Agosto","2 semana",107.485714285714
143.68,1333725,"Financeiro",1744466,11980125855,"SP",2012-10-30 07:02:53,11,17,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
